alpha,clients,rounds,best_round,accuracy,macro_f1,attack_recall,fpr,fnr,weighted_f1,precision_attack,recall_attack,model_size_bytes,bandwidth_total_bytes,bandwidth_per_round_bytes,p4_accuracy,p4_macro_f1,p4_attack_recall,p4_fpr,gap_accuracy_vs_p4,gap_macro_f1_vs_p4,gap_attack_recall_vs_p4,gap_fpr_vs_p4,scenario_rank,alpha_regime,k_regime,scenario,output_dir
0.1,3,30,29,0.9012804232804232,0.901261823773277,0.8734141414141414,0.06806666666666666,0.12658585858585858,0.9013263556022345,0.9338402056288745,0.8734141414141414,48392,8710560,290352,0.9611957671957672,0.961143284995805,0.9525858585858585,0.029333333333333333,-0.05991534391534392,-0.05988146122252802,-0.07917171717171712,0.03873333333333333,8,extreme_noniid,low,alpha=0.1 K=3,experiments/qi-fl-ids-iot-final/outputs/fl_l1_fedavg/alpha_0.1/k3
0.1,4,30,21,0.9162010582010582,0.9161963409191065,0.8817171717171717,0.04586666666666667,0.11828282828282828,0.9162262813546259,0.9548447789275635,0.8817171717171717,48392,11614080,387136,0.9611957671957672,0.961143284995805,0.9525858585858585,0.029333333333333333,-0.04499470899470892,-0.044946944076698525,-0.07086868686868686,0.016533333333333334,7,extreme_noniid,medium,alpha=0.1 K=4,experiments/qi-fl-ids-iot-final/outputs/fl_l1_fedavg/alpha_0.1/k4
0.1,5,30,24,0.8141375661375662,0.8084800014934286,0.9411919191919192,0.3256222222222222,0.05880808080808081,0.8100474833859675,0.7607360961431697,0.9411919191919192,48392,14517600,483920,0.9611957671957672,0.961143284995805,0.9525858585858585,0.029333333333333333,-0.147058201058201,-0.15266328350237646,-0.01139393939393929,0.2962888888888889,9,extreme_noniid,high_client_count,alpha=0.1 K=5,experiments/qi-fl-ids-iot-final/outputs/fl_l1_fedavg/alpha_0.1/k5
0.5,3,30,22,0.9408994708994709,0.9407415103639889,0.9474141414141414,0.06626666666666667,0.05258585858585858,0.940887200548385,0.9402153210770063,0.9474141414141414,48392,8710560,290352,0.9611957671957672,0.961143284995805,0.9525858585858585,0.029333333333333333,-0.020296296296296257,-0.02040177463181614,-0.005171717171717161,0.03693333333333333,6,realistic_noniid,low,alpha=0.5 K=3,experiments/qi-fl-ids-iot-final/outputs/fl_l1_fedavg/alpha_0.5/k3
0.5,4,30,30,0.9471322751322752,0.9470466508371085,0.9424646464646464,0.047733333333333336,0.05753535353535354,0.9471480480287532,0.955983606557377,0.9424646464646464,48392,11614080,387136,0.9611957671957672,0.961143284995805,0.9525858585858585,0.029333333333333333,-0.014063492063492,-0.014096634158696553,-0.010121212121212086,0.018400000000000003,5,realistic_noniid,medium,alpha=0.5 K=4,experiments/qi-fl-ids-iot-final/outputs/fl_l1_fedavg/alpha_0.5/k4
0.5,5,30,28,0.9535132275132275,0.9534489694929329,0.9456363636363636,0.03782222222222222,0.054363636363636364,0.9535313281062412,0.9649151738780896,0.9456363636363636,48392,14517600,483920,0.9611957671957672,0.961143284995805,0.9525858585858585,0.029333333333333333,-0.007682539682539624,-0.00769431550287214,-0.006949494949494928,0.00848888888888889,2,realistic_noniid,high_client_count,alpha=0.5 K=5,experiments/qi-fl-ids-iot-final/outputs/fl_l1_fedavg/alpha_0.5/k5
5.0,3,30,30,0.9545396825396826,0.9544713884752902,0.9481212121212121,0.0384,0.05187878787878788,0.9545553565872481,0.9644882860665844,0.9481212121212121,48392,8710560,290352,0.9611957671957672,0.961143284995805,0.9525858585858585,0.029333333333333333,-0.006656084656084582,-0.006671896520514808,-0.0044646464646463935,0.009066666666666664,1,quasi_iid,low,alpha=5.0 K=3,experiments/qi-fl-ids-iot-final/outputs/fl_l1_fedavg/alpha_5.0/k3
5.0,4,30,30,0.9516931216931217,0.9516487417379319,0.9373535353535354,0.03253333333333333,0.06264646464646464,0.9517184971687227,0.9694126987443328,0.9373535353535354,48392,11614080,387136,0.9611957671957672,0.961143284995805,0.9525858585858585,0.029333333333333333,-0.009502645502645457,-0.009494543257873134,-0.015232323232323153,0.003199999999999998,3,quasi_iid,medium,alpha=5.0 K=4,experiments/qi-fl-ids-iot-final/outputs/fl_l1_fedavg/alpha_5.0/k4
5.0,5,30,30,0.9509206349206349,0.9508608573358559,0.940989898989899,0.038155555555555554,0.05901010101010101,0.9509424711500263,0.9644484015239357,0.940989898989899,48392,14517600,483920,0.9611957671957672,0.961143284995805,0.9525858585858585,0.029333333333333333,-0.010275132275132215,-0.010282427659949134,-0.011595959595959493,0.008822222222222221,4,quasi_iid,high_client_count,alpha=5.0 K=5,experiments/qi-fl-ids-iot-final/outputs/fl_l1_fedavg/alpha_5.0/k5
